|Name|Link
7|Spirit Airlines, Inc.|https://news.google.com/topics/CAAqIggKIhxDQkFTRHdvSkwyMHZNREk1WnpSbUVnSmxiaWdBUAE?hl=en-US&gl=US&ceid=US%3Aen
8|SBA Communications Corporation|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE53TXpOck1CSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
9|Sussex Bancorp|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE53TXpobVpoSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
10|Seacoast Banking Corporation of Florida|Error
11|Sunshine Bancorp, Inc.|Error
12|SB Financial Group, Inc.|https://news.google.com/topics/CAAqJggKIiBDQkFTRWdvTUwyY3ZNVEk1WDNsd2NYUnVFZ0psYmlnQVAB?hl=en-US&gl=US&ceid=US%3Aen
13|Sinclair Broadcast Group, Inc.|https://news.google.com/topics/CAAqIggKIhxDQkFTRHdvSkwyMHZNREo1TjNRM0VnSmxiaWdBUAE?hl=en-US&gl=US&ceid=US%3Aen
14|Star Bulk Carriers Corp.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRGQ0ZUhOME5SSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
15|Star Bulk Carriers Corp.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRGQ0ZUhOME5SSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
16|Signature Bank|https://news.google.com/topics/CAAqKAgKIiJDQkFTRXdvTkwyY3ZNVEZqYmpoNE1XUmlhaElDWlc0b0FBUAE?hl=en-US&gl=US&ceid=US%3Aen
17|Signature Bank|https://news.google.com/topics/CAAqKAgKIiJDQkFTRXdvTkwyY3ZNVEZqYmpoNE1XUmlhaElDWlc0b0FBUAE?hl=en-US&gl=US&ceid=US%3Aen
18|Sabra Healthcare REIT, Inc.|https://news.google.com/topics/CAAqJggKIiBDQkFTRWdvTUwyY3ZNVEYyYUY5NFptcDZFZ0psYmlnQVAB?hl=en-US&gl=US&ceid=US%3Aen
19|Sabra Healthcare REIT, Inc.|https://news.google.com/topics/CAAqJggKIiBDQkFTRWdvTUwyY3ZNVEYyYUY5NFptcDZFZ0psYmlnQVAB?hl=en-US&gl=US&ceid=US%3Aen
0|Spanish Broadcasting System, Inc.|https://news.google.com/topics/CAAqIggKIhxDQkFTRHdvSkwyMHZNRFo2YW5KNEVnSmxiaWdBUAE?hl=en-US&gl=US&ceid=US%3Aen
1|Southside Bancshares, Inc.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE53TXpaaU9CSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
2|Starbucks Corporation|https://news.google.com/topics/CAAqIggKIhxDQkFTRHdvSkwyMHZNREU0WTE5eUVnSmxiaWdBUAE?hl=en-US&gl=US&ceid=US%3Aen
3|Surgical Care Affiliates, Inc.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNREozTURkMmJoSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
4|Scholastic Corporation|https://news.google.com/topics/CAAqIggKIhxDQkFTRHdvSkwyMHZNREZ4Wnpjd0VnSmxiaWdBUAE?hl=en-US&gl=US&ceid=US%3Aen
5|Schnitzer Steel Industries, Inc.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNREp4Y0hsb1l4SUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
6|SciClone Pharmaceuticals, Inc.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE53TXpOd2JSSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
7|Sucampo Pharmaceuticals, Inc.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE53TTNGelpoSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
8|SinoCoking Coal and Coke Chemical Industries, Inc|https://news.google.com/topics/CAAqKAgKIiJDQkFTRXdvTkwyY3ZNVEZtTURCNE1uQndNUklDWlc0b0FBUAE?hl=en-US&gl=US&ceid=US%3Aen
9|Superconductor Technologies Inc.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE53TXpnMmVCSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
10|comScore, Inc.|https://news.google.com/topics/CAAqIggKIhxDQkFTRHdvSkwyMHZNR3R4YzJneEVnSmxiaWdBUAE?hl=en-US&gl=US&ceid=US%3Aen
11|ScanSource, Inc.|https://news.google.com/topics/CAAqJQgKIh9DQkFTRVFvTEwyMHZNREV6TUdoa01tUVNBbVZ1S0FBUAE?hl=en-US&gl=US&ceid=US%3Aen
12|Select Comfort Corporation|https://news.google.com/topics/CAAqIggKIhxDQkFTRHdvSkwyMHZNRFptY2pac0VnSmxiaWdBUAE?hl=en-US&gl=US&ceid=US%3Aen
13|SolarCity Corporation|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE5pZW1zelp4SUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
14|Shoe Carnival, Inc.|https://news.google.com/topics/CAAqIggKIhxDQkFTRHdvSkwyMHZNRGswYUdOckVnSmxiaWdBUAE?hl=en-US&gl=US&ceid=US%3Aen
15|SCYNEXIS, Inc.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRFJyZVhsdE1SSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
16|SeaChange International, Inc.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE53TXpONU1oSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
17|Origin Agritech Limited|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE53TW5kNFl4SUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
18|SEI Investments Company|Error
19|SunEdison Semiconductor Limited|https://news.google.com/topics/CAAqKAgKIiJDQkFTRXdvTkwyY3ZNVEZuTnpCNFpqQTJOaElDWlc0b0FBUAE?hl=en-US&gl=US&ceid=US%3Aen
0|Seneca Foods Corp.|https://news.google.com/topics/CAAqIggKIhxDQkFTRHdvSkwyMHZNR0pvZHpnNEVnSmxiaWdBUAE?hl=en-US&gl=US&ceid=US%3Aen
1|Seneca Foods Corp.|https://news.google.com/topics/CAAqIggKIhxDQkFTRHdvSkwyMHZNR0pvZHpnNEVnSmxiaWdBUAE?hl=en-US&gl=US&ceid=US%3Aen
2|Sevcon, Inc.|Error
3|Sound Financial Bancorp, Inc.|https://news.google.com/topics/CAAqJggKIiBDQkFTRWdvTUwyY3ZNVEYyYWpBeE5HSnRFZ0psYmlnQVAB?hl=en-US&gl=US&ceid=US%3Aen
4|ServisFirst Bancshares, Inc.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRGx0TkhodGR4SUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
5|Shutterfly, Inc.|https://news.google.com/topics/CAAqIggKIhxDQkFTRHdvSkwyMHZNRGhtTUhwckVnSmxiaWdBUAE?hl=en-US&gl=US&ceid=US%3Aen
6|Sprouts Farmers Market, Inc.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNREp3Y21aNGJCSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
7|Simmons First National Corporation|https://news.google.com/topics/CAAqKAgKIiJDQkFTRXdvTkwyY3ZNVEZqTlRCdGFHNTJNeElDWlc0b0FBUAE?hl=en-US&gl=US&ceid=US%3Aen
8|Southern First Bancshares, Inc.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE53TTNGd2NCSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
9|SFX Entertainment, Inc.|https://news.google.com/topics/CAAqJggKIiBDQkFTRWdvTUwyY3ZNWGwzY1dKemJXTTFFZ0psYmlnQVAB?hl=en-US&gl=US&ceid=US%3Aen
10|Stonegate Bank|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE53TXpkcWRCSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
11|Superior Uniform Group, Inc.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE53TXpnNGVoSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
12|Seattle Genetics, Inc.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE53TXpRd05CSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
13|Silicon Graphics International Corp|Error
14|SigmaTron International, Inc.|https://news.google.com/topics/CAAqKAgKIiJDQkFTRXdvTkwyY3ZNVEZpWXpoaWFIQnhjUklDWlc0b0FBUAE?hl=en-US&gl=US&ceid=US%3Aen
15|Sangamo BioSciences, Inc.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE53TXpOaWNoSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
16|Scientific Games Corp|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE53TXpOeFh4SUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
17|Signal Genetics, Inc.|Error
18|Sagent Pharmaceuticals, Inc.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRFJyWW5vNU1SSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
19|SGOCO Group, Ltd|https://news.google.com/topics/CAAqKAgKIiJDQkFTRXdvTkwyY3ZNVEZpZVdReFptaGZOUklDWlc0b0FBUAE?hl=en-US&gl=US&ceid=US%3Aen
0|SPAR Group, Inc.|https://news.google.com/publications/CAAqLggKIihDQklTR0FnTWFoUUtFbk53WVhKd2IybHVkR2R5YjNWd0xtTnZiU2dBUAE?hl=en-US&gl=US&ceid=US%3Aen
1|Synergy Pharmaceuticals, Inc.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRGx0Tm5GNGRCSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
2|Synergy Pharmaceuticals, Inc.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRGx0Tm5GNGRCSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
3|Synergy Pharmaceuticals, Inc.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRGx0Tm5GNGRCSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
4|Shore Bancshares Inc|Error
5|Shenandoah Telecommunications Co|https://news.google.com/topics/CAAqKAgKIiJDQkFTRXdvTkwyY3ZNVEZqYW1zeE4yWnFaQklDWlc0b0FBUAE?hl=en-US&gl=US&ceid=US%3Aen
6|Seanergy Maritime Holdings Corp|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE53TTNGcWR4SUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
7|Sears Holdings Corporation|https://news.google.com/topics/CAAqIggKIhxDQkFTRHdvSkwyMHZNREZ3YTNaNEVnSmxiaWdBUAE?hl=en-US&gl=US&ceid=US%3Aen
8|Sears Holdings Corporation|https://news.google.com/topics/CAAqIggKIhxDQkFTRHdvSkwyMHZNREZ3YTNaNEVnSmxiaWdBUAE?hl=en-US&gl=US&ceid=US%3Aen
9|A. Schulman, Inc.|https://news.google.com/topics/CAAqBwgKMI72_Qow0Z_2Ag?hl=en-US&gl=US&ceid=US%3Aen
10|Shiloh Industries, Inc.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE53TXpSd1pCSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
11|Steven Madden, Ltd.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE53TXpka2VoSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
12|ShoreTel, Inc.|https://news.google.com/topics/CAAqIggKIhxDQkFTRHdvSkwyMHZNRFpzWDJ0b0VnSmxiaWdBUAE?hl=en-US&gl=US&ceid=US%3Aen
13|Sears Hometown and Outlet Stores, Inc.|https://news.google.com/topics/CAAqJQgKIh9DQkFTRVFvTEwyMHZNREV4Y1dZMU5IZ1NBbVZ1S0FBUAE?hl=en-US&gl=US&ceid=US%3Aen
14|Shire plc|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE53TTNGdE9CSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
15|Sigma|https://news.google.com/publications/CAAqKQgKIiNDQklTRkFnTWFoQUtEbk5wZUhOcFoyMWhhWEV1WTI5dEtBQVAB?hl=en-US&gl=US&ceid=US%3Aen
16|State Investors Bancorp, Inc.|Error
17|Siebert Financial Corp.|https://news.google.com/topics/CAAqKAgKIiJDQkFTRXdvTkwyY3ZNVEZpWXpjeGR6VTNjQklDWlc0b0FBUAE?hl=en-US&gl=US&ceid=US%3Aen
18|Sientra, Inc.|https://news.google.com/topics/CAAqKAgKIiJDQkFTRXdvTkwyY3ZNVEZpTmpSbWRqVjNaeElDWlc0b0FBUAE?hl=en-US&gl=US&ceid=US%3Aen
19|SI Financial Group, Inc.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE53TXpSeWJSSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
0|Sify Technologies Limited|Error
1|SIGA Technologies Inc.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE4zZVd4aWVSSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
2|Selective Insurance Group, Inc.|Error
3|Sigma Designs, Inc.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE53TXpSM1pCSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
4|Silicom Ltd|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE53TXpSNk5CSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
5|Silicon Image, Inc.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE53TXpSNmRoSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
6|Silicon Motion Technology Corporation|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE53TXpSZmFoSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
7|Sina Corporation|https://news.google.com/publications/CAAqKggKIiRDQklTRlFnTWFoRUtEM05wYm1Gd2MyVmliRzluTG1OdmJTZ0FQAQ?hl=en-US&gl=US&ceid=US%3Aen
8|Sino|https://news.google.com/publications/CAAqKggKIiRDQklTRlFnTWFoRUtEM05wYm04dVkyOHVkV3N2Ym1WM2N5Z0FQAQ?hl=en-US&gl=US&ceid=US%3Aen
9|Sirius XM Holdings Inc.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNREp3YkdwaWJSSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
10|Sirona Dental Systems, Inc.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE53TXpWak5CSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
11|SVB Financial Group|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNREpmTlhSck1SSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
12|SVB Financial Group|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNREpmTlhSck1SSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
13|6D Global Technologies, Inc.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRGQyWHpWclh4SUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
14|Skystar Bio|Error
15|Peak Resorts, Inc.|Error
16|FlexShares Credit|Error
17|Skullcandy, Inc.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNREkzY21ReGVSSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
18|Sky Solar Holdings, Ltd.|https://news.google.com/topics/CAAqKAgKIiJDQkFTRXdvTkwyY3ZNVEZqTm5GeWJUVmpPQklDWlc0b0FBUAE?hl=en-US&gl=US&ceid=US%3Aen
19|SkyWest, Inc.|https://news.google.com/topics/CAAqIggKIhxDQkFTRHdvSkwyMHZNREZ1YUdSNUVnSmxiaWdBUAE?hl=en-US&gl=US&ceid=US%3Aen
0|First Trust ISE Cloud Computing Index Fund|Error
1|Silicon Laboratories, Inc.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE53TXpSZk5SSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
2|Select Bancorp, Inc.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE53TW5NeWJoSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
3|Silgan Holdings Inc.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE53TXpSNWRCSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
4|SLM Corporation|https://news.google.com/publications/CAAqBwgKMJeplwsw-tGuAw?hl=en-US&gl=US&ceid=US%3Aen
5|SLM Corporation|https://news.google.com/publications/CAAqBwgKMJeplwsw-tGuAw?hl=en-US&gl=US&ceid=US%3Aen
6|SLM Corporation|https://news.google.com/publications/CAAqBwgKMJeplwsw-tGuAw?hl=en-US&gl=US&ceid=US%3Aen
7|Simulations Plus, Inc.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE53TXpVMk1SSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
8|Solar Capital Ltd.|https://news.google.com/topics/CAAqIggKIhxDQkFTRHdvSkwyMHZNRFIzY0hkc0VnSmxiaWdBUAE?hl=en-US&gl=US&ceid=US%3Aen
9|Selectica, Inc.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNREpmTTJOeU5oSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
10|Credit Suisse AG|https://news.google.com/topics/CAAqIggKIhxDQkFTRHdvSkwyMHZNRE5uTnpjMkVnSmxiaWdBUAE?hl=en-US&gl=US&ceid=US%3Aen
11|Salix Pharmaceuticals, Ltd.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE53TXpNMk9CSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
12|Sino Mercury Acquisition Corp.|https://news.google.com/topics/CAAqKAgKIiJDQkFTRXdvTkwyY3ZNVEZuT1cxelgzQm1OUklDWlc0b0FBUAE?hl=en-US&gl=US&ceid=US%3Aen
13|Sino Mercury Acquisition Corp.|https://news.google.com/topics/CAAqKAgKIiJDQkFTRXdvTkwyY3ZNVEZuT1cxelgzQm1OUklDWlc0b0FBUAE?hl=en-US&gl=US&ceid=US%3Aen
14|Sino Mercury Acquisition Corp.|https://news.google.com/topics/CAAqKAgKIiJDQkFTRXdvTkwyY3ZNVEZuT1cxelgzQm1OUklDWlc0b0FBUAE?hl=en-US&gl=US&ceid=US%3Aen
15|Southern Missouri Bancorp, Inc.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE53TXpZNE5oSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
16|Super Micro Computer, Inc.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE53TTIweU9CSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
17|Sharps Compliance Corp|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE53TXpSdFloSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
18|Schmitt Industries, Inc.|Error
19|Semler Scientific, Inc.|https://news.google.com/topics/CAAqJggKIiBDQkFTRWdvTUwyY3ZNWGw2TWpkcWNHdHVFZ0psYmlnQVAB?hl=en-US&gl=US&ceid=US%3Aen
0|Summit Financial Group, Inc.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE53TXpkNWFoSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
1|Simplicity Bancorp Inc.|Error
2|Stein Mart, Inc.|https://news.google.com/topics/CAAqIggKIhxDQkFTRHdvSkwyMHZNR2N4Y0cxbkVnSmxiaWdBUAE?hl=en-US&gl=US&ceid=US%3Aen
3|Smith Micro Software, Inc.|https://news.google.com/topics/CAAqIggKIhxDQkFTRHdvSkwyMHZNR0p1TkcwMUVnSmxiaWdBUAE?hl=en-US&gl=US&ceid=US%3Aen
4|SMART Technologies Inc.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNREo2TXpab1l4SUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
5|Semtech Corporation|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNREkzTlRKNmVSSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
6|SMTP, Inc.|Error
7|SMTC Corporation|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNREkzTVRRMU14SUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
8|Inventure Foods, Inc.|https://news.google.com/topics/CAAqKAgKIiJDQkFTRXdvTkwyY3ZNVEZtZVRJeGNtNXhiaElDWlc0b0FBUAE?hl=en-US&gl=US&ceid=US%3Aen
9|Sun Bancorp, Inc.|Error
10|State National Companies, Inc.|Error
11|Synchronoss Technologies, Inc.|https://news.google.com/topics/CAAqKAgKIiJDQkFTRXdvTkwyY3ZNVEZpWXpjeWNsODJNUklDWlc0b0FBUAE?hl=en-US&gl=US&ceid=US%3Aen
12|SanDisk Corporation|https://news.google.com/topics/CAAqIggKIhxDQkFTRHdvSkwyMHZNRE01YlY5bkVnSmxiaWdBUAE?hl=en-US&gl=US&ceid=US%3Aen
13|Security National Financial Corporation|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE53TXpRMU9SSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
14|Sun Hydraulics Corporation|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE53TXpnd2JCSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
15|Senomyx, Inc.|https://news.google.com/topics/CAAqIggKIhxDQkFTRHdvSkwyMHZNRFozWm14NkVnSmxiaWdBUAE?hl=en-US&gl=US&ceid=US%3Aen
16|Synopsys, Inc.|https://news.google.com/topics/CAAqIggKIhxDQkFTRHdvSkwyMHZNREkyZUY5ekVnSmxiaWdBUAE?hl=en-US&gl=US&ceid=US%3Aen
17|Sunesis Pharmaceuticals, Inc.|https://news.google.com/topics/CAAqIggKIhxDQkFTRHdvSkwyMHZNRGhpYzJoMkVnSmxiaWdBUAE?hl=en-US&gl=US&ceid=US%3Aen
18|Synta Pharmaceuticals Corp.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE53TTJ4emFCSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
19|Southcoast Financial Corporation|Error
0|Global X Social Media Index ETF|Error
1|SodaStream International Ltd.|https://news.google.com/topics/CAAqIggKIhxDQkFTRHdvSkwyMHZNR0pzWDNRd0VnSmxiaWdBUAE?hl=en-US&gl=US&ceid=US%3Aen
2|Sonic Foundry, Inc.|https://news.google.com/topics/CAAqIggKIhxDQkFTRHdvSkwyMHZNREk0WkhrMkVnSmxiaWdBUAE?hl=en-US&gl=US&ceid=US%3Aen
3|Sotherly Hotels Inc.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE53TW01eGJoSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
4|Sotherly Hotels LP|https://news.google.com/topics/CAAqKAgKIiJDQkFTRXdvTkwyY3ZNVEZuT1c0MGRtUTFZaElDWlc0b0FBUAE?hl=en-US&gl=US&ceid=US%3Aen
5|Sotherly Hotels LP|https://news.google.com/topics/CAAqKAgKIiJDQkFTRXdvTkwyY3ZNVEZuT1c0MGRtUTFZaElDWlc0b0FBUAE?hl=en-US&gl=US&ceid=US%3Aen
6|Sohu.com Inc.|https://news.google.com/topics/CAAqIggKIhxDQkFTRHdvSkwyMHZNRFZ0YTJwMkVnSmxiaWdBUAE?hl=en-US&gl=US&ceid=US%3Aen
7|Southern National Bancorp of Virginia, Inc.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE53TXpZNGF4SUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
8|Sonic Corp.|Error
9|Sonus Networks, Inc.|https://news.google.com/topics/CAAqIggKIhxDQkFTRHdvSkwyMHZNR0pvZVhwckVnSmxiaWdBUAE?hl=en-US&gl=US&ceid=US%3Aen
10|SORL Auto Parts, Inc.|Error
11|iShares PHLX SOX Semiconductor Sector Index Fund|Error
12|SP Plus Corporation|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE53TXpjd2JSSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
13|Span|https://news.google.com/topics/CAAqJQgKIh9DQkFTRVFvTEwyMHZNREV4WWpKd2JuY1NBbVZ1S0FBUAE?hl=en-US&gl=US&ceid=US%3Aen
14|Spartan Motors, Inc.|https://news.google.com/topics/CAAqIggKIhxDQkFTRHdvSkwyMHZNR050YkRJekVnSmxiaWdBUAE?hl=en-US&gl=US&ceid=US%3Aen
15|SuperCom, Ltd.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE53TXpnMk5oSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
16|Speed Commerce, Inc.|https://news.google.com/topics/CAAqJggKIiBDQkFTRWdvTUwyY3ZNWGwzY1dKdWVXeG5FZ0psYmlnQVAB?hl=en-US&gl=US&ceid=US%3Aen
17|Spherix Incorporated|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE53TXpaek5CSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
18|Sophiris Bio, Inc.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNR054Wmpkc2JoSUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
19|Siliconware Precision Industries Company, Ltd.|https://news.google.com/topics/CAAqJAgKIh5DQkFTRUFvS0wyMHZNRE53TXpVd2F4SUNaVzRvQUFQAQ?hl=en-US&gl=US&ceid=US%3Aen
0|Spark Energy, Inc.|Error
1|Splunk Inc.|https://news.google.com/topics/CAAqIggKIhxDQkFTRHdvSkwyMHZNRFZ1ZW5kdEVnSmxiaWdBUAE?hl=en-US&gl=US&ceid=US%3Aen
2|Staples, Inc.|https://news.google.com/topics/CAAqIggKIhxDQkFTRHdvSkwyMHZNREp5YUdvMEVnSmxiaWdBUAE?hl=en-US&gl=US&ceid=US%3Aen
